scenario, 'hostLVD', 'hostFDO', 'hostSSH', 'hostVIP','hostcVP','hostcF','hostcLV'


S3sli8noGuaranteesV230,0,0.0,0,4.203447618435448,99.7502494688609,100.0,0,
S3sli8noGuaranteesV230,64.56578360769262,0.0,100.0,4.203447618435448,99.7502494688609,100.0,100.0,
S3sli8noGuaranteesV230,39.815566558077116,0.0,28.571428571428573,5.001961985338902,99.94404433786482,100.0,
S3sli8noGuaranteesV230,39.815566558077116,0.0,28.571428571428573,5.001961985338902,99.94404433786482,100.0,
S3sli8noGuaranteesV230,23.88933993484627,0.0,100.0,5.767613652384469,99.96951552478745,
S3sli8noGuaranteesV230,64.56578360769262,0.0,100.0,4.203447618435448,99.7502494688609,100.0,100.0,
S3sli8noGuaranteesV230,64.56578360769262,0.0,100.0,4.203447618435448,99.7502494688609,100.0,100.0,
S3sli8noGuaranteesV230,64.56578360769262,0.0,100.0,4.203447618435448,99.7502494688609,100.0,100.0,
S3sli8noGuaranteesV230,64.56578360769262,0.0,100.0,4.203447618435448,99.7502494688609,100.0,100.0,
S3sli8noGuaranteesV230,35.43421639230738,48.333333333333336,0.0,95.79655238156455,0.24975053113910478,0.0,0.0,
S3sli8noGuaranteesV230,35.43421639230738,48.333333333333336,0.0,95.79655238156455,0.24975053113910478,0.0,0.0,
S1NoDisNew,0.0,0.0,0.0,0.18892242148692845,0.20266463670627755,0.0,0.0,
S3sli8noGuaranteesV220,97.78146694434413,0,0.0,97.99930388953801,0.10156880338775612,0.0,0.0,
S3sli8noGuaranteesV230,35.43421639230738,48.333333333333336,0.0,95.79655238156455,0.24975053113910478,0.0,0.0,
S3sli8noGuaranteesV240,26.5051802623558,100.0,0.0,11.188363080626685,0.1557664859304188,0.0,0.0,
S3sli8noGuaranteesV280,0.0,75.12239775014564,0.0,0.34156887326537455,0.12245622711598723,0.0,0.0,
S3sli8noGuaranteesV2100,0.0,0.0,0.0,0.2992200318615613,0.329778356095394,0.0,0.0,
S4sli2noGuaranteesV25,0,0,0.0,0.19623782037463444,0.19683850094070335,0,0,
S4sli2noGuaranteesV210,0,0,0.0,0.2026677550687055,0.15719504300108614,0,0,
S4sli2noGuaranteesV220,81.08108108108108,0,0.0,99.56371267399382,39.1121090153662,0.0,0.0,
S4sli2noGuaranteesV230,100.0,81.66666666666667,0.0,98.73937878581461,41.22034325364118,0.0,0.0,
S4sli2noGuaranteesV240,100.0,94.78341630894184,0.0,73.27507661277318,42.886590929123656,0.0,0.0,
S4sli2noGuaranteesV280,24.194948365001085,0.0,0.0,13.438002490526998,38.657952644419034,0.0,0.0,
S4sli2noGuaranteesV2100,11.708896704703792,0.0,0.0,0.20080460407865555,0.28075854673562467,0.0,6.3655371498508755,
S5sli4noGuarantees20,97.29729729729729,0,0.0,99.56308763614615,0.054280466333500935,0.0,0.0,
S5sli4noGuarantees30,100.0,90.0,0.0,97.86803496390881,0.18057077599998747,0.0,0.0,
S5sli4noGuarantees40,100.0,87.30843833958042,0.0,69.70901651694031,0.37488739341304766,0.0,0.0,
S5sli4noGuarantees80,29.154306357427842,0.0,0.0,14.533963739183402,0.3386696607872348,0.0,0.0,
S5sli4noGuaranteesNew100,0.0,0.0,0.0,8.406865278936868,0.1748043088806197,0.0,0.0,
S6sli2noGuaranteesV25,0,0,71.45198097950434,99.77335060437679,99.56123287302529,0,0,
S6sli2noGuaranteesV210,0,0,40.51852181842029,99.33877675356527,98.84083758952845,0,0,
S6sli2noGuaranteesV220,100.0,100.0,2.5021106577429273,98.22622230851697,97.9141111385885,100.0,100.0,
S6sli2noGuaranteesV230,100.0,99.13024715365742,0.0,96.12509787428353,94.92553557599722,87.50668850189311,100.0,
S6sli2noGuaranteesV240,94.78690408402068,87.37955272827564,0.0,18.712106511089754,18.687109296475068,88.85460848705817,100.0,
S6sli2noGuaranteesV280,21.919284535283204,0.0,0.0,0.3158823141410502,0.20836013811141754,0.0,8.713281997595724,
S6sli2noGuaranteesV2100,0.6484660168502929,0.0,0.0,0.10390289689650709,0.22870277467276762,0.0,0.0,
S7sli4noGuarantees20,0,0,0.15672692038547914,97.9915282816324,0.14783185949596056,0.0,0.0,
S7sli4noGuarantees30,100.0,100.0,0.0,95.87804021966721,0.18718386591761008,0.0,0.0,
S7sli4noGuarantees40,100.0,97.02274952875133,0.0,34.27777638868289,0.13864310027710028,0.0,0.0,
S7sli4noGuarantees80,30.539301463491405,0.0,0.0,0.14319477285384025,0.23611261288743463,0.0,0.0,
S7sli4noGuarantees100,0.0,0.0,0.0,0.36014324677091475,0.2706994936768307,0.0,0.0,
S8sli8_4prio20,96.29022170309888,0,0.0,98.25650342802375,0.18256806867472386,0.0,0.0,
S8sli8_4prio30,33.806569652158316,48.333333333333336,0.0,95.75424392657627,0.24262119967846518,0.0,0.0,
S8sli8_4prio40,17.900442483372387,100.0,0.0,12.51090943723971,0.108246301403192,0.0,0.0,
S8sli8_4prio80,0.0,75.12239775014564,0.0,0.21367533544482442,0.23168204667491626,0.0,0.0,
S8sli8_4prio100,0.0,0.0,0.0,0.20144028015856796,0.32032127015108186,0.0,0.0,
S9sli4_3prio20,97.29729729729729,0,0.0,99.58399530008614,0.2737808681765104,0.0,0.0,
